date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
6/18/07,63,96.1,0,0,0,3.13,220,12.08,220,14.09,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
6/20/07,64.9,82.9,0.2,0,0,3.13,40,12.97,40,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
6/23/07,66,84.9,0.12,0,0,3.8,90,12.97,120,14.99,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
6/25/07,68,91,0,0,0,5.37,130,14.09,130,16.11,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/10/07,72,95,0.11,0,0,5.82,240,19.91,230,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
7/11/07,70,95,0.82,0,0,10.07,220,36.01,210,42.95,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No
7/17/07,70,96.1,2.05,0,0,6.49,230,25.05,220,29.97,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/18/07,71.1,91,0.08,0,0,5.82,240,14.99,230,17.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/27/07,69.1,93.9,1.18,0,0,5.59,230,23.04,230,27.96,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
8/1/07,69.1,91.9,0,0,0,4.47,80,14.09,90,17,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/2/07,69.1,91.9,0,0,0,3.8,90,14.09,90,16.11,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/4/07,70,96.1,0,0,0,4.7,180,10.07,210,14.09,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/5/07,72,98.1,0.03,0,0,3.8,140,12.97,140,14.99,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/10/07,75,104,0.05,0,0,4.92,30,19.91,340,25.95,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
8/13/07,70,98.1,0,0,0,5.14,50,14.99,20,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/22/07,71.1,95,0,0,0,4.7,10,12.08,130,14.99,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/13/07,63,91,0,0,0,6.71,80,16.11,90,21.03,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
9/14/07,70,82.9,1.91,0,0,6.49,110,14.09,170,16.11,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/19/07,57,75.9,0,0,0,8.05,50,14.99,20,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/27/07,64.9,91,0,0,0,4.47,190,12.08,190,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/2/07,61,82,0,0,0,8.05,50,14.09,50,17,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
10/4/07,68,87.1,0,0,0,4.7,80,12.97,50,17,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/10/07,64,88,0.04,0,0,6.49,240,17.9,230,21.03,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
10/11/07,51.1,69.1,0,0,0,7.61,300,14.99,330,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/25/07,59,70,0.08,0,0,11.63,50,17,30,23.94,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
10/27/07,55.9,75,0.37,0,0,5.37,160,12.97,240,14.99,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
11/2/07,46.9,62.1,0,0,0,12.3,40,23.04,40,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/4/07,35.1,66,0,0,0,2.01,240,14.09,290,17,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
11/6/07,43,63,0,0,0,9.4,270,19.91,220,25.95,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
11/8/07,32,54,0,0,0,2.68,90,12.08,80,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/11/07,30,57.9,0,0,0,1.34,220,10.07,210,12.97,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
11/15/07,39,66,0.32,0,0,11.41,230,21.92,320,31.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
11/18/07,35.1,70,0,0,0,1.57,240,12.08,230,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/30/07,32,57,0,0,0,2.68,50,12.97,30,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/8/07,39.9,71.1,0,0,0,5.37,230,14.09,100,16.11,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
12/12/07,55.9,79,0,0,0,8.72,240,21.92,240,25.95,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
12/16/07,35.1,53.1,0.24,0,0,10.07,290,25.05,270,36.91,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
12/19/07,28.9,53.1,0.02,0,0,3.13,230,12.97,240,14.99,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/28/07,36,64,0.04,0,0,6.04,210,21.03,200,25.95,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
1/2/08,25,35.1,0,0,0,11.18,280,19.91,260,27.96,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
1/6/08,39.9,69.1,0,0,0,7.83,240,17.9,240,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/10/08,46.9,55.9,0.15,0,0,5.14,100,16.11,100,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1/15/08,24.1,44.1,0,0,0,4.47,300,17.9,300,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/17/08,34,39,0.55,0,0,7.61,80,17,90,21.03,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No
1/24/08,30,46.9,0,0,0,5.82,310,17.9,320,23.94,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
1/26/08,28.9,48,0,0,0,4.7,220,12.08,230,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/27/08,26.1,52,0,0,0,2.91,300,12.08,300,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/28/08,24.1,55,0,0,0,2.01,270,12.08,280,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/2/08,28.9,61,0,0,0,3.13,220,10.07,170,12.97,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
2/5/08,48,75.9,0,0,0,10.07,240,25.05,240,33.11,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2/8/08,35.1,59,0,0,0,4.7,360,12.08,360,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/9/08,42.1,66.9,0,0,0,9.17,230,21.03,230,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/10/08,37.9,64.9,0,0,0,14.09,270,33.11,260,46.98,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/14/08,28,50,0.01,0,0,5.14,320,14.09,330,21.92,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
2/26/08,46.9,61,0.47,0,0,8.72,230,23.94,230,31.09,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
2/29/08,26.1,55.9,0,0,0,8.5,180,19.91,210,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/7/08,46,59,1.02,0,0,5.59,250,17.9,250,25.05,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
3/9/08,28,52,0,0,0,5.14,300,14.09,280,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/11/08,37,64,0,0,0,5.82,220,12.08,230,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/13/08,37,75.9,0,0,0,6.93,220,17,220,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/16/08,46.9,63,0.01,0,0,7.83,320,14.99,350,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
3/21/08,33.1,66.9,0,0,0,6.71,210,16.11,210,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/27/08,46.9,77,0,0,0,13.42,230,25.95,240,34.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/4/08,45,73,0.39,0,0,7.16,240,21.92,230,27.96,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No
4/8/08,46.9,64,0,0,0,8.72,50,14.99,20,17,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
4/9/08,51.1,71.1,0,0,0,3.58,50,12.08,150,14.99,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/12/08,57,75.9,0.06,0,0,15.21,230,27.96,240,36.01,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
4/15/08,37.9,61,0,0,0,8.5,20,21.92,40,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/18/08,46,86,0,0,0,5.14,220,14.99,220,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/20/08,48,73.9,0.43,0,0,4.25,270,25.05,280,31.99,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
4/27/08,63,79,1.16,0,0,5.82,80,14.99,80,17.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
4/28/08,55.9,71.1,0.68,0,0,8.72,230,29.08,230,31.99,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
5/1/08,48,78.1,0,0,0,10.96,230,21.03,230,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/2/08,57,81,0,0,0,13.2,230,23.04,220,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/9/08,63,82,0.43,0,0,10.29,200,23.94,200,33.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
5/18/08,53.1,79,0.57,0,0,10.51,220,25.95,290,29.97,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
5/19/08,52,75,0,0,0,6.26,250,19.91,310,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/4/08,72,93.9,0,0,0,10.51,220,21.92,240,25.95,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
6/11/08,73.9,93,0,0,0,8.5,50,19.91,120,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/17/08,68,90,0,0,0,5.59,280,16.11,350,23.94,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No
6/20/08,63,91,0,0,0,5.14,220,23.04,200,27.96,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
6/23/08,66.9,89.1,0.01,0,0,3.8,280,16.11,300,21.92,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
6/25/08,62.1,95,0,0,0,5.14,220,17,200,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/11/08,72,87.1,0.03,0,0,3.58,90,14.09,30,19.91,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No
7/15/08,66,87.1,0,0,0,6.26,40,14.09,40,17.9,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No
7/16/08,64.9,88,0,0,0,4.47,50,14.99,40,19.91,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/25/08,63,86,0,0,0,1.57,150,8.95,130,10.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/28/08,70,93,0,0,0,2.91,100,8.95,110,14.09,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/1/08,73,93.9,0,0,0,3.13,300,12.08,320,14.99,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/2/08,71.1,95,0.1,0,0,4.25,320,17.9,320,25.05,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No
8/5/08,72,96.1,0,0,0,2.46,290,8.95,310,12.97,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/6/08,73,96.1,0,0,0,3.8,310,14.09,320,17,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/9/08,64,89.1,0,0,0,3.8,50,14.09,50,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/11/08,64.9,86,0,0,0,5.14,310,12.97,320,17.9,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
8/15/08,66,91,0.36,0,0,3.58,170,17,170,21.92,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
8/16/08,66.9,86,0,0,0,3.13,40,10.07,130,14.09,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No
8/25/08,69.1,88,0,0,0,6.04,230,12.97,230,14.99,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
8/26/08,72,81,0.07,0,0,5.82,80,14.99,90,17,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
8/30/08,70,91,0.64,0,0,4.47,60,29.97,60,38.03,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
9/1/08,64.9,86,0,0,0,4.47,40,12.97,90,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/7/08,69.1,89.1,0,0,0,2.01,40,8.95,40,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/8/08,66.9,90,0,0,0,3.13,130,12.08,170,14.99,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/14/08,73,91,0,0,0,12.3,230,21.92,230,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/22/08,60.1,80.1,0,0,0,4.92,30,14.09,30,17.9,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
9/23/08,59,75.9,0,0,0,10.29,40,21.92,40,25.95,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
9/29/08,64,82,0,0,0,2.68,40,12.97,40,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/30/08,62.1,81,0.01,0,0,2.68,310,12.97,310,17.9,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
10/2/08,46.9,70,0,0,0,2.91,290,12.97,300,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/4/08,48.9,79,0,0,0,1.79,200,8.05,250,10.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/7/08,55.9,71.1,0,0,0,6.71,90,12.97,50,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/8/08,52,73.9,0,0,0,6.04,170,12.97,180,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/18/08,51.1,62.1,0.3,0,0,9.62,40,17,30,21.92,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
10/23/08,39,60.1,0,0,0,6.26,110,14.09,80,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/1/08,37.9,77,0,0,0,1.79,230,8.95,200,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/9/08,37,66,0,0,0,1.57,30,10.07,360,14.09,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
11/20/08,28,57,0,0,0,6.49,270,16.11,300,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/21/08,28,44.1,0.05,0.39,0,7.83,300,19.91,310,27.96,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No
11/25/08,30.9,54,0.18,0,0,8.05,280,21.03,290,29.97,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
11/26/08,26.1,54,0,0,0,3.8,280,10.96,320,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/28/08,39,68,0,0,0,3.13,260,10.07,270,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/29/08,39,50,0.04,0,0,7.61,80,16.11,80,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No
12/5/08,28,52,0,0,0,4.7,350,12.97,360,17.9,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/8/08,21.9,48,0,0,0,3.8,150,8.95,140,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/11/08,57,69.1,1.4,0,0,10.29,220,27.96,190,34.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
12/14/08,28,57,0,0,0,2.24,160,12.08,160,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/16/08,44.1,61,0.02,0,0,7.16,50,21.03,40,27.96,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
12/21/08,35.1,60.1,0.6,0,0,9.84,250,25.05,280,33.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/24/08,37.9,66.9,0,0,0,7.38,210,25.05,200,31.09,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
12/25/08,37.9,66,0.31,0,0,3.8,220,23.94,210,29.08,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/28/08,57,73.9,0.23,0,0,12.75,220,27.96,220,31.99,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
1/4/09,43,55.9,0.62,0,0,4.03,230,12.08,250,14.99,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
1/12/09,30,48,0,0,0,3.58,360,12.97,30,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/15/09,21.9,44.1,0,0,0,7.61,360,14.09,30,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/18/09,32,41,0,0,0,10.51,210,17,220,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
1/21/09,12.9,35.1,0,0,2.01,4.7,240,12.97,270,17,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
1/22/09,21.9,48.9,0,0,0,5.82,230,14.09,220,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/24/09,36,57,0,0,0,5.59,30,12.08,30,14.99,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
2/5/09,19,34,0,0,0,6.04,300,14.09,340,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/7/09,30.9,71.1,0,0,0,6.71,220,17,220,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/13/09,41,68,0,0,0,6.93,290,21.92,320,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/22/09,30.9,50,0.01,0,0,10.96,270,21.92,300,33.11,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
2/25/09,25,55.9,0,0,0,3.8,200,12.08,210,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/9/09,55,84,0,0,0,8.72,270,19.91,270,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/16/09,46.9,51.1,0.41,0,0,3.8,80,12.08,80,14.09,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
3/19/09,45,75.9,0.64,0,0,10.07,310,21.03,310,33.11,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
3/22/09,30.9,66.9,0,0,0,3.36,210,10.07,170,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/24/09,41,57.9,0,0,0,8.28,90,16.11,80,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/6/09,48,71.1,0.46,0,0,11.18,280,19.91,290,31.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
4/22/09,46.9,64.9,0,0,0,8.28,300,29.08,300,36.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/24/09,52,89.1,0,0,0,6.93,200,16.11,200,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/4/09,66.9,87.1,0.29,0,0,14.54,220,25.95,220,31.99,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
5/7/09,66,84,0.1,0,0,9.4,230,19.91,230,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
5/10/09,63,80.1,0,0,0,3.36,280,10.07,310,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/20/09,44.1,79,0,0,0,7.61,100,14.09,100,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/21/09,60.1,82,0,0,0,6.71,80,14.99,90,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/28/09,68,86,0.65,0,0,5.82,240,25.95,240,34.9,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
6/5/09,64.9,80.1,0.13,0,0,7.38,200,17.9,190,23.94,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No
6/9/09,66,93.9,0.82,0,0,7.16,40,23.04,40,29.08,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No
6/12/09,66.9,91,0,0,0,6.04,260,14.99,290,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/25/09,64,95,0,0,0,2.24,260,10.07,260,14.09,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
6/28/09,63,91.9,0,0,0,4.03,240,14.09,280,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/5/09,70,82,0.03,0,0,2.91,50,8.95,80,10.07,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No
7/7/09,64,91,0,0,0,2.68,50,8.95,50,8.95,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/16/09,73.9,91,0,0,0,8.95,230,19.91,110,27.96,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
7/18/09,71.1,86,0.06,0,0,4.03,360,12.08,130,23.94,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/21/09,68,88,0,0,0,3.13,170,8.05,170,10.07,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
7/25/09,66.9,96.1,0,0,0,4.92,200,25.05,90,40.04,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No
7/28/09,69.1,95,0,0,0,6.71,190,27.96,190,36.01,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/1/09,73,91.9,0,0,0,5.82,220,10.07,,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/10/09,72,99,0,0,0,6.71,240,17.9,220,23.04,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/18/09,72,96.1,0,0,0,7.61,230,17.9,250,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/1/09,61,79,0,0,0,9.4,40,21.03,50,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/2/09,57,79,0,0,0,8.5,40,17,40,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/5/09,57,89.1,0,0,0,3.36,70,12.08,150,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/12/09,60.1,87.1,0,0,0,3.13,270,12.08,30,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/16/09,66.9,79,0.05,0,0,4.7,40,14.09,40,17,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
9/20/09,62.1,78.1,0,0,0,6.93,80,14.99,80,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/28/09,55,86,0.22,0,0,8.28,290,25.95,260,42.95,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No
10/7/09,57.9,82.9,0,0,0,9.17,280,19.91,280,31.09,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
10/9/09,55.9,82.9,0,0,0,10.29,220,17.9,210,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/12/09,53.1,60.1,0.19,0,0,5.14,150,10.07,340,14.99,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No
10/13/09,52,77,0,0,0,2.91,320,8.95,350,14.99,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
10/25/09,46.9,60.1,0,0,0,5.14,40,12.97,30,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/7/09,33.1,66,0,0,0,5.59,240,16.11,230,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/8/09,42.1,75.9,0,0,0,2.91,270,8.05,90,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/12/09,46,48,0.58,0,0,14.09,20,21.92,30,36.91,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
11/25/09,46.9,55.9,0.01,0,0,2.68,230,8.95,230,12.08,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
11/28/09,28.9,57.9,0,0,0,3.36,230,12.08,330,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/4/09,34,55.9,0,0,0,2.24,60,10.07,40,12.97,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
12/13/09,36,42.1,0.29,0,0,2.91,250,8.95,90,12.97,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
